Size	Type	ID	Path
5168	CSMP	fe1037e7-8bbb-4eb9-85ec-861562e35bdf	audio/Players/Diddy/Footsteps/diddy_steps_dirt_run_rev4_5.fe1037e7-8bbb-4eb9-85ec-861562e35bdf.csmp
470	CAUD	2a127c3b-3363-4aca-aaa4-17a683163fc3	audio/Players/Map/Diddy_MAP_Step_Dirt_Run_Hand.2a127c3b-3363-4aca-aaa4-17a683163fc3.caud
3768	CSMP	6e155f5d-cc5f-423e-9878-6d582a6d7521	audio/Players/Diddy/Vox/Diddy_Vox_Ledge_Assist_2.6e155f5d-cc5f-423e-9878-6d582a6d7521.csmp
4192	CSMP	b897fc64-ac5e-488a-bc7c-840ebec11a49	audio/Players/Diddy/Vox/Diddy_Vox_Ledge_Assist_1.b897fc64-ac5e-488a-bc7c-840ebec11a49.csmp
492	CAUD	e9211717-6953-4094-8633-18a5ac6f4724	audio/Players/Diddy/Vox/Diddy_Vox_Ledge_Assist.e9211717-6953-4094-8633-18a5ac6f4724.caud
31704	CSMP	08cb23d8-ed9b-46d8-b41b-6bd94ee4cd22	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Roll_Dash_03.08cb23d8-ed9b-46d8-b41b-6bd94ee4cd22.csmp
266	CAUD	6a2d05ce-137a-42c8-aca2-1962e0838c21	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Roll_Dash.6a2d05ce-137a-42c8-aca2-1962e0838c21.caud
13112	CSMP	d1785521-8e63-4bc5-bd05-b6efb70ef246	audio/Players/Diddy/Movement/diddy_roll_in.d1785521-8e63-4bc5-bd05-b6efb70ef246.csmp
262	CAUD	ae238e76-50db-45f2-8de6-1e785ac727d6	audio/Players/Map/Diddy_MAP_Roll_IN.ae238e76-50db-45f2-8de6-1e785ac727d6.caud
662	CAUD	266e01d0-0b45-49b9-99be-1ed45d3a5104	audio/Players/Diddy/Cling/DD_Cling_Grass_Generic.266e01d0-0b45-49b9-99be-1ed45d3a5104.caud
3728	CSMP	51de102a-54a3-434a-b21b-1a061408cdb5	audio/Players/Diddy/Vox/DD_Jump_Effort_Normal_04+8.51de102a-54a3-434a-b21b-1a061408cdb5.csmp
4632	CSMP	92f07672-4ba7-4409-bc99-1ba6d39deda5	audio/Players/Diddy/Vox/DD_JumpBounceHigh_Excited_Major_03+8.92f07672-4ba7-4409-bc99-1ba6d39deda5.csmp
3760	CSMP	6893fe07-6b89-4a22-9b2b-224f8e3150a1	audio/Players/Diddy/Vox/DD_Climb_Effort_Minor_05+8-edit1.6893fe07-6b89-4a22-9b2b-224f8e3150a1.csmp
5064	CSMP	b4854f5f-9e3f-43c3-9585-5fd1d88bdc50	audio/Players/Diddy/Vox/DD_GetUp_Effort_Minor_03+8.b4854f5f-9e3f-43c3-9585-5fd1d88bdc50.csmp
5200	CSMP	a3e5f206-9aef-4bda-8273-9e4942914196	audio/Players/Diddy/Vox/DD_JumpBounce_Excited_Normal_05+8.a3e5f206-9aef-4bda-8273-9e4942914196.csmp
8736	CSMP	ca5f316b-b242-4b22-9db0-db8d50e155b1	audio/Players/Diddy/Vox/DD_JumpVines_Effort_Normal_02+8.ca5f316b-b242-4b22-9db0-db8d50e155b1.csmp
5400	CSMP	69a9650b-a55f-4d91-81a8-f737652cb63e	audio/Players/Diddy/Vox/DD_Climb_Effort_Minor_06+8-edit.69a9650b-a55f-4d91-81a8-f737652cb63e.csmp
1479	CAUD	88c30db6-f465-43ac-9032-208945f9da05	audio/Players/Diddy/Vox/Diddy_Vox_Jump.88c30db6-f465-43ac-9032-208945f9da05.caud
1515	CAUD	850d8e34-5442-404f-8073-20b57ddf2721	audio/Players/Diddy/Footsteps/Diddy_Step_Metal_Walk_Hand.850d8e34-5442-404f-8073-20b57ddf2721.caud
13600	CSMP	ce917613-1193-4670-9dd4-0fc8e8dd1800	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_03_rev1.ce917613-1193-4670-9dd4-0fc8e8dd1800.csmp
14160	CSMP	6399302e-a2de-486a-b06d-2b370ac82922	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_04_rev1.6399302e-a2de-486a-b06d-2b370ac82922.csmp
9304	CSMP	abf665a8-0996-45f9-950f-5e93795ac12b	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_07_rev1.abf665a8-0996-45f9-950f-5e93795ac12b.csmp
17120	CSMP	1d0e153f-cdcd-4473-81c7-859468bae29d	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_01_rev1.1d0e153f-cdcd-4473-81c7-859468bae29d.csmp
13560	CSMP	6684967c-752b-442c-a592-9e6597c6596d	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_02_rev1.6684967c-752b-442c-a592-9e6597c6596d.csmp
10320	CSMP	297db5d4-aec2-4aa1-a5ee-b07c2933c982	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_06_rev1.297db5d4-aec2-4aa1-a5ee-b07c2933c982.csmp
2176	CSMP	0385e1b5-8bbe-4b23-b033-b20735340c9a	audio/Players/Diddy/Footsteps/Diddy_Step_Dirt_Jog_1.0385e1b5-8bbe-4b23-b033-b20735340c9a.csmp
2080	CSMP	be24c48d-e41e-441e-bc32-b560737a5537	audio/Players/Diddy/Footsteps/Diddy_Step_Dirt_Jog_3.be24c48d-e41e-441e-bc32-b560737a5537.csmp
11864	CSMP	88ff6dc9-02f1-4977-825a-d66b5d71f269	audio/Players/MinorKong-Shared/MinorKong_Snow_Generic_05_rev1.88ff6dc9-02f1-4977-825a-d66b5d71f269.csmp
1906	CAUD	a6fa6feb-379f-446d-bc91-2232e60e4157	audio/Players/Diddy/Footsteps/Diddy_Step_Snow_Run.a6fa6feb-379f-446d-bc91-2232e60e4157.caud
28232	CSMP	ad9dee05-b54a-45b9-80d6-68e4ce7e4b40	audio/Players/Diddy/Vox/DD_Fidget_Satisfied_Minor_03+8.ad9dee05-b54a-45b9-80d6-68e4ce7e4b40.csmp
33336	CSMP	c1291660-c423-4ad6-a5e1-a54b333606dc	audio/Players/Diddy/Vox/DD_Fidget_Satisfied_Minor_01+8.c1291660-c423-4ad6-a5e1-a54b333606dc.csmp
31616	CSMP	dc822cc4-1f85-4500-9d07-e9041d7c8a64	audio/Players/Diddy/Vox/DD_Fidget_Satisfied_Minor_02+8.dc822cc4-1f85-4500-9d07-e9041d7c8a64.csmp
651	CAUD	90934e48-27b9-4783-a6a4-24b86affbef6	audio/Players/Map/Diddy_MAP_Vox_Yawn.90934e48-27b9-4783-a6a4-24b86affbef6.caud
12800	CSMP	14060372-297c-4055-8bd8-312e9e026e43	audio/Players/Diddy/Jetpack/Diddy_Jetpack_Flare_3.14060372-297c-4055-8bd8-312e9e026e43.csmp
12496	CSMP	cfd4410b-f9a4-45d6-b488-45f035c5bee8	audio/Players/Diddy/Jetpack/Diddy_Jetpack_Flare_1.cfd4410b-f9a4-45d6-b488-45f035c5bee8.csmp
11016	CSMP	296aea42-0f67-4b35-8765-90134754e838	audio/Players/Diddy/Jetpack/Diddy_Jetpack_Flare_4.296aea42-0f67-4b35-8765-90134754e838.csmp
11808	CSMP	86e2a8e2-4401-4fce-9dbd-a8ba5a3fc90e	audio/Players/Diddy/Jetpack/Diddy_Jetpack_Flare_2.86e2a8e2-4401-4fce-9dbd-a8ba5a3fc90e.csmp
31632	CSMP	1e062eab-1fbe-4a7b-af59-d47ecef6204c	audio/Players/Diddy/Jetpack/Diddy_Jetpack_Motor.1e062eab-1fbe-4a7b-af59-d47ecef6204c.csmp
1092	CAUD	66bf261a-8f58-4b82-ad4e-24eb69e68cd4	audio/Players/Diddy/Jetpack/Diddy_Jetpack_MountExit.66bf261a-8f58-4b82-ad4e-24eb69e68cd4.caud
31080	CSMP	1d04d9a8-37d1-45e2-bed5-6bbfad0d7c03	audio/Players/Diddy/Vox/DD_OutOfControlHurled_Scared_Major_02+8.1d04d9a8-37d1-45e2-bed5-6bbfad0d7c03.csmp
34088	CSMP	2e88744e-0c2d-43b1-af3b-f78ef414d5c1	audio/Players/Diddy/Vox/DD_OutOfControlHurled_Scared_Major_01+8.2e88744e-0c2d-43b1-af3b-f78ef414d5c1.csmp
486	CAUD	c7206dd6-51b7-459a-a482-25d6dd4dcc21	audio/Players/Diddy/Vox/Diddy_Vox_Hurled.c7206dd6-51b7-459a-a482-25d6dd4dcc21.caud
5144	CSMP	fc2db1a4-6992-4fca-b6c2-a7b7c8558546	audio/Players/Diddy/Footsteps/diddy_scuff_dirt_medium_2.fc2db1a4-6992-4fca-b6c2-a7b7c8558546.csmp
258	CAUD	c353cabc-15b8-47da-acf6-29feee486ab9	audio/Players/Diddy/Footsteps/Diddy_Scuff_Dirt_Medium.c353cabc-15b8-47da-acf6-29feee486ab9.caud
661	CAUD	c722dc01-f7ce-48fd-9fcf-2a0b21036886	audio/Players/Diddy/Vines/Diddy_Vines_Jump_Land.c722dc01-f7ce-48fd-9fcf-2a0b21036886.caud
471	CAUD	f9856a1c-7dcc-4498-8ffe-2a4c1bb47c82	audio/Players/MinorKong-Shared/MinorKong_Landing_Impact_Heavy.f9856a1c-7dcc-4498-8ffe-2a4c1bb47c82.caud
272	CAUD	8ea9d15d-83a6-48ec-a2c5-2ba1faf9233b	audio/Players/Diddy/Movement/Diddy_Jump_Land_in_Minecart.8ea9d15d-83a6-48ec-a2c5-2ba1faf9233b.caud
1911	CAUD	acf951b6-34ad-4169-b7b2-2e375e221840	audio/Players/Diddy/Footsteps/Diddy_Step_Snow_Run_Hand.acf951b6-34ad-4169-b7b2-2e375e221840.caud
15784	CSMP	f0ec49e2-7a8e-411d-96ef-28ea59e68fb4	audio/Cinematics/Trophy_EOL/Diddy_Trophy_EOL_Vox_Open.f0ec49e2-7a8e-411d-96ef-28ea59e68fb4.csmp
260	CAUD	780c3e63-313b-4b97-8754-3231ad688121	audio/Cinematics/Trophy_EOL/Diddy_Trophy_EOL_Vox_Open.780c3e63-313b-4b97-8754-3231ad688121.caud
18656	CSMP	a0063759-5213-4816-a71b-00ea34d71466	audio/Players/Diddy/Footsteps/Diddy_Skid_WoodPlank_Long_1.a0063759-5213-4816-a71b-00ea34d71466.csmp
260	CAUD	edfb8839-5ca9-46ed-ae66-355a8d759726	audio/Players/Diddy/Footsteps/Diddy_Skid_WoodPlank_Long.edfb8839-5ca9-46ed-ae66-355a8d759726.caud
7048	CSMP	be7b638a-09ef-461d-a5ae-12c8ed974ce7	audio/Players/Diddy/Footsteps/Diddy_Step_WoodSolid_Run_5.be7b638a-09ef-461d-a5ae-12c8ed974ce7.csmp
7904	CSMP	e1b1a3e8-c1e4-4bdd-82cc-9718cf598517	audio/Players/Diddy/Footsteps/Diddy_Step_WoodSolid_Run_9.e1b1a3e8-c1e4-4bdd-82cc-9718cf598517.csmp
458	CAUD	5cdf7e96-d800-4249-a594-37d36f65a2c0	audio/Players/Diddy/Footsteps/Diddy_Step_WoodSolid_Run.5cdf7e96-d800-4249-a594-37d36f65a2c0.caud
5736	CSMP	1773c5b6-45c0-46e6-8ff2-0eb62630923b	audio/Players/Diddy/Vox/DD_HitWallUnderwater_Damage_Minor_b_04+8.1773c5b6-45c0-46e6-8ff2-0eb62630923b.csmp
5368	CSMP	10f4e523-c59a-4576-9eaa-59d453469fdd	audio/Players/Diddy/Vox/DD_HitWallUnderwater_Damage_Minor_05+8.10f4e523-c59a-4576-9eaa-59d453469fdd.csmp
5680	CSMP	e9a070e7-4ad0-4d8b-a96e-8c183af69c47	audio/Players/Diddy/Vox/DD_NoDamage_Damage_Minor_06+8.e9a070e7-4ad0-4d8b-a96e-8c183af69c47.csmp
655	CAUD	488fbd56-4a82-4480-86f0-38447090e8a6	audio/Players/Diddy/Vox/Diddy_Vox_Swim_HitWall.488fbd56-4a82-4480-86f0-38447090e8a6.caud
9416	CSMP	9cef36af-a7b4-4cf7-94ef-05ecc856df93	audio/Players/Diddy/Vox/DD_JumpVines_Effort_Normal_05+8.9cef36af-a7b4-4cf7-94ef-05ecc856df93.csmp
7208	CSMP	78e19f34-c1c1-4f88-ad56-ea0ec766377f	audio/Players/Diddy/Vox/DD_JumpBounce_Excited_Normal_a_01+8.78e19f34-c1c1-4f88-ad56-ea0ec766377f.csmp
649	CAUD	4cd5ea3b-5a68-4d40-adaf-3954c4fba326	audio/Players/Diddy/Vox/Diddy_Vox_Bounce.4cd5ea3b-5a68-4d40-adaf-3954c4fba326.caud
1510	CAUD	8495dcbe-4d59-4262-9000-3c50bc218e0f	audio/Players/Diddy/Vox/Diddy_Vox_Jump_Minecart.8495dcbe-4d59-4262-9000-3c50bc218e0f.caud
1510	CAUD	7d285be8-fc5a-49f4-88d6-3dba2bbe5e8d	audio/Players/Diddy/Footsteps/Diddy_Step_Metal_Walk.7d285be8-fc5a-49f4-88d6-3dba2bbe5e8d.caud
1483	CAUD	9b5de189-0f44-4780-86f0-3f5350b5084a	audio/Players/Map/Diddy_MAP_Vox_Jump.9b5de189-0f44-4780-86f0-3f5350b5084a.caud
463	CAUD	164e442c-2f84-4e03-afdd-40cd4a072189	audio/Players/Map/Diddy_MAP_Step_Dirt_Walk_Hand.164e442c-2f84-4e03-afdd-40cd4a072189.caud
6344	CSMP	8a1184d3-5fed-4326-b603-240e1b7020a4	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Walk_1.8a1184d3-5fed-4326-b603-240e1b7020a4.csmp
5656	CSMP	a705b3c4-1cdf-41df-9fbd-6c064b4a5e8f	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Walk_5.a705b3c4-1cdf-41df-9fbd-6c064b4a5e8f.csmp
6776	CSMP	8c670ccc-6c03-476e-8b18-bcfe98691292	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Walk_3.8c670ccc-6c03-476e-8b18-bcfe98691292.csmp
657	CAUD	e6b8d2b5-0083-40a6-88b3-4318b740f8df	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Jog.e6b8d2b5-0083-40a6-88b3-4318b740f8df.caud
13560	CSMP	defd30b5-bf97-4d21-b29b-4f8ce20240ae	audio/Players/Diddy/Footsteps/Diddy_Skid_Stone_Medium_2.defd30b5-bf97-4d21-b29b-4f8ce20240ae.csmp
258	CAUD	78de58ee-a718-434b-92d1-4442db472798	audio/Players/Diddy/Footsteps/Diddy_Skid_Stone_Medium.78de58ee-a718-434b-92d1-4442db472798.caud
1373	CAUD	8b18f840-642b-4392-8b71-46ac7a331dce	audio/Players/Diddy/Footsteps/Diddy_Burnout_Grass.8b18f840-642b-4392-8b71-46ac7a331dce.caud
5448	CSMP	58d77d42-58a4-4adf-93a8-bcb04f346ead	audio/Players/Diddy/Movement/dd_teleport_lp.58d77d42-58a4-4adf-93a8-bcb04f346ead.csmp
249	CAUD	4e05ac01-7845-4978-8ce7-47115ef023cd	audio/Players/Diddy/Movement/DD_Teleport_LP.4e05ac01-7845-4978-8ce7-47115ef023cd.caud
9128	CSMP	92edd831-bb03-4cff-b001-40ac0aad862f	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Run_4.92edd831-bb03-4cff-b001-40ac0aad862f.csmp
9088	CSMP	6be8225d-86d1-427f-97e9-a7afa306c411	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Run_5.6be8225d-86d1-427f-97e9-a7afa306c411.csmp
458	CAUD	202eb2c9-03d8-4709-8ddb-4acf32a72ce5	audio/Players/Diddy/Footsteps/Diddy_Step_WoodPlank_Run.202eb2c9-03d8-4709-8ddb-4acf32a72ce5.caud
36728	CSMP	6a45849c-41f8-4be4-b873-43cb8da4c863	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Stroke_04.6a45849c-41f8-4be4-b873-43cb8da4c863.csmp
36728	CSMP	cca91703-857c-4c5c-9e6a-a7f0ffaf18c9	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Stroke_01.cca91703-857c-4c5c-9e6a-a7f0ffaf18c9.csmp
36728	CSMP	af7ee98e-b4e6-4a81-824f-cab448cb6d3b	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Stroke_03.af7ee98e-b4e6-4a81-824f-cab448cb6d3b.csmp
36728	CSMP	760fb6f9-2abe-4822-b2ca-edaca8ea075e	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Stroke_02.760fb6f9-2abe-4822-b2ca-edaca8ea075e.csmp
860	CAUD	04a5c61b-88ed-41c7-aaa1-4f01a3bff831	audio/Players/Diddy/Swimming/Diddy_Swim_Underwater_Stroke.04a5c61b-88ed-41c7-aaa1-4f01a3bff831.caud
282	CAUD	575da9c8-8b70-4fc1-8409-4f569b01972b	audio/Players/Diddy/Movement/Diddy_Barrel_Spin_LP.575da9c8-8b70-4fc1-8409-4f569b01972b.caud
18968	CSMP	4c46059f-d818-451e-8ce6-a98b533bc45a	audio/Players/Diddy/Vox/DD_SCA_Celebrate_Major_a_01+8.4c46059f-d818-451e-8ce6-a98b533bc45a.csmp
17800	CSMP	79c27930-db40-44fb-b59f-19a1f0338552	audio/Players/Diddy/Vox/DD_LevelCompleteSucess_Celebrate_Major_04+8-edit2.79c27930-db40-44fb-b59f-19a1f0338552.csmp
19592	CSMP	cc42cdcf-f12b-4dde-a062-37154952a165	audio/Players/Diddy/Vox/DD_SCA_Celebrate_Major_b_05+8.cc42cdcf-f12b-4dde-a062-37154952a165.csmp
19280	CSMP	41ddbff3-c78d-4526-a575-d68c6ff31f20	audio/Players/Diddy/Vox/DD_MountedRoll_Celebrate_Normal_b_03+8.41ddbff3-c78d-4526-a575-d68c6ff31f20.csmp
22632	CSMP	b05eba1d-68a3-427c-b0d5-ea31bd81a5ec	audio/Players/Diddy/Vox/DD_SCA_Celebrate_Major_a_03+8.b05eba1d-68a3-427c-b0d5-ea31bd81a5ec.csmp
1065	CAUD	4d07502d-9714-4c41-b175-4fbf9be227e8	audio/Cinematics/Result_Screens/Diddy_Vox_ResultsScreens_Celebrate.4d07502d-9714-4c41-b175-4fbf9be227e8.caud
906	CAUD	4ba9bbdf-34f1-4325-90f9-51307142ca29	audio/Players/Diddy/Footsteps/Diddy_Land_Wet.4ba9bbdf-34f1-4325-90f9-51307142ca29.caud
647	TXTR	f1cac362-8219-4ebe-bd57-62b201653a0a	characters/Player/Diddy_Kong/effects/textures/Ember_01_01.f1cac362-8219-4ebe-bd57-62b201653a0a.ctex
1272	GENP	55c25258-14a8-4f6d-b645-5340e032511e	characters/Player/Diddy_Kong/effects/jetpack_fx/jetpack_sparkburst_01_01.55c25258-14a8-4f6d-b645-5340e032511e.gpsys
14008	CSMP	94f14fa2-3d60-4c82-8686-b9741b2275a7	audio/Players/Diddy/Vox/diddy_vox_jump_mega_2.94f14fa2-3d60-4c82-8686-b9741b2275a7.csmp
272	CAUD	58f63e81-6dcf-493e-bd93-55f841b30ad8	audio/Players/Diddy/Cinematics/Bonus_Intro/Diddy_Bonus_Vox_Mounted_Yell.58f63e81-6dcf-493e-bd93-55f841b30ad8.caud
8344	CSMP	2e29ec23-0b3a-4da3-96d6-5132ae1ff19c	audio/Players/Diddy/Footsteps/diddy_scuff_woodsolid_light_rev1_2.2e29ec23-0b3a-4da3-96d6-5132ae1ff19c.csmp
262	CAUD	8bfaf6f8-d6d3-40a3-a0f8-5624bf3ac639	audio/Players/Diddy/Footsteps/Diddy_Scuff_WoodSolid_Light.8bfaf6f8-d6d3-40a3-a0f8-5624bf3ac639.caud
457	CAUD	f618cb10-66c4-4865-81b8-56de8ba5a17f	audio/Players/Map/Diddy_MAP_Step_Dirt_Jog.f618cb10-66c4-4865-81b8-56de8ba5a17f.caud
7504	CSMP	bc245cbd-8e97-46b9-9aff-68313c8d26d3	audio/Players/Diddy/Footsteps/Diddy_Step_Stone_Run_Rev1_13.bc245cbd-8e97-46b9-9aff-68313c8d26d3.csmp
7712	CSMP	1a452a85-ae43-40f7-bb99-a1759e3fc457	audio/Players/Diddy/Footsteps/Diddy_Step_Stone_Run_Rev1_11.1a452a85-ae43-40f7-bb99-a1759e3fc457.csmp
459	CAUD	37c3d947-dd2c-46ae-978e-57577d9662ec	audio/Players/Diddy/Footsteps/Diddy_Step_Stone_Run_Hand.37c3d947-dd2c-46ae-978e-57577d9662ec.caud
14952	CSMP	314ec012-27d6-43e9-8345-3f4182e0e4c7	audio/Players/Diddy/Footsteps/diddy_land_woodplank_rev1_1.314ec012-27d6-43e9-8345-3f4182e0e4c7.csmp
12256	CSMP	68eeaaf5-05c4-47ce-b7e8-df69bd3b02ab	audio/Players/Diddy/Footsteps/diddy_land_woodplank_rev1_3.68eeaaf5-05c4-47ce-b7e8-df69bd3b02ab.csmp
454	CAUD	05ae4e09-6360-407d-b973-596dcd8d3641	audio/Players/Diddy/Footsteps/Diddy_Land_WoodPlank.05ae4e09-6360-407d-b973-596dcd8d3641.caud
664	CAUD	61d4793f-5087-4e02-a683-5a23e7613b35	audio/Players/Diddy/Vines/Diddy_Vines_Climb_Medium.61d4793f-5087-4e02-a683-5a23e7613b35.caud
7744	CSMP	33c177e6-c3c7-4c1c-8c26-226b780c64df	audio/Players/Diddy/Footsteps/diddy_step_water_light_1.33c177e6-c3c7-4c1c-8c26-226b780c64df.csmp
9888	CSMP	65e3c028-2ec2-4bf4-b772-6bbe2edf99ba	audio/Players/Diddy/Footsteps/diddy_step_water_heavy_1.65e3c028-2ec2-4bf4-b772-6bbe2edf99ba.csmp
8320	CSMP	ad9a7e4a-d846-4a28-b40b-7101bce640c8	audio/Players/Diddy/Footsteps/diddy_step_water_heavy_3.ad9a7e4a-d846-4a28-b40b-7101bce640c8.csmp
655	CAUD	79213b5e-203f-4740-9254-5a677b73715a	audio/Players/Diddy/Footsteps/Diddy_Step_Water_Heavy.79213b5e-203f-4740-9254-5a677b73715a.caud
669	CAUD	8b969b35-d8a4-4723-b17d-5a99b762a201	audio/Players/Diddy/Cinematics/Level_End/Diddy_Level_End_Punch_Controller.8b969b35-d8a4-4723-b17d-5a99b762a201.caud
864	CAUD	bc5b0df9-7983-4dca-87cf-5cb6e8057151	audio/Players/MinorKong-Shared/MinorKong_Swim_Underwater_Stroke.bc5b0df9-7983-4dca-87cf-5cb6e8057151.caud
261	CAUD	9c36da08-9bc6-41a3-8f61-5e72500ebf8b	audio/Players/Map/Diddy_MAP_Skid_Dirt_Medium.9c36da08-9bc6-41a3-8f61-5e72500ebf8b.caud
667	CAUD	a3e1d41e-8d5c-4165-84f1-5f110890a22e	audio/Players/Diddy/Cling/DD_Cling_Grass_Generic_Slow.a3e1d41e-8d5c-4165-84f1-5f110890a22e.caud
8792	CSMP	82dcba89-0e5a-4962-9a7a-17ecad99e475	audio/Players/Diddy/Vox/dk_6_3_n_1.82dcba89-0e5a-4962-9a7a-17ecad99e475.csmp
15656	CSMP	8be07f0f-0c1c-4f71-b3c4-73368a2dbeaf	audio/Players/Diddy/Vox/DD_BarrelRelease_Celebrate_Major_02+8.8be07f0f-0c1c-4f71-b3c4-73368a2dbeaf.csmp
15256	CSMP	5bf16803-875e-45d1-b3ca-fc41caa646e9	audio/Players/Diddy/Vox/DD_BarrelRelease_Celebrate_Major_05+8.5bf16803-875e-45d1-b3ca-fc41caa646e9.csmp
654	CAUD	ba8da26b-7069-425d-a3b7-5f8b89e0f736	audio/Players/Diddy/Vox/Diddy_Vox_Jump_Launch.ba8da26b-7069-425d-a3b7-5f8b89e0f736.caud
14752	CSMP	f0045c0d-d0d6-4062-a25c-446d81a435b4	audio/Players/Diddy/Vox/DD_MovieOutro_10_a_02+8-edit02.f0045c0d-d0d6-4062-a25c-446d81a435b4.csmp
12976	CSMP	5f865080-77ca-4433-8684-e2a8da84a161	audio/Players/Diddy/Vox/DD_MovieOutro_10_a_02+8-edit01.5f865080-77ca-4433-8684-e2a8da84a161.csmp
455	CAUD	df14ad21-e60a-44bb-99df-62efad3ee878	audio/Players/Diddy/Vox/Diddy_Vox_Swim_Launch.df14ad21-e60a-44bb-99df-62efad3ee878.caud
5520	CSMP	a53d5d9d-25e9-49c7-bc71-7ab873610e84	audio/Players/Diddy/Vox/DD_BarrelThrow_Effort_Major_a_03+8.a53d5d9d-25e9-49c7-bc71-7ab873610e84.csmp
489	CAUD	b8d1ee17-7d13-4a8d-a647-6370060adf7c	audio/Players/Diddy/Vox/Diddy_Vox_ThrowJump.b8d1ee17-7d13-4a8d-a647-6370060adf7c.caud
473	CAUD	c94477cd-5406-42d0-bd2f-6671b967772c	audio/Players/MinorKong-Shared/MinorKong_Landing_Impact_Default.c94477cd-5406-42d0-bd2f-6671b967772c.caud
11864	CSMP	2fd963f8-e945-4945-8c53-08863f0674b5	audio/Players/Diddy/Footsteps/diddy_steps_sand_generic_13.2fd963f8-e945-4945-8c53-08863f0674b5.csmp
12568	CSMP	938c6f22-9a40-4631-bd69-943bcb807a91	audio/Players/Diddy/Footsteps/diddy_steps_sand_generic_06.938c6f22-9a40-4631-bd69-943bcb807a91.csmp
453	CAUD	723d7bc9-19cb-49f2-8daf-68238619ef25	audio/Players/Diddy/Footsteps/Diddy_Step_Sand_Jog.723d7bc9-19cb-49f2-8daf-68238619ef25.caud
13495	TXTR	cd9ed3e3-21dc-4825-b8aa-ab9bbc96b561	characters/Player/Diddy_Kong/effects/textures/Smoke_01_01.cd9ed3e3-21dc-4825-b8aa-ab9bbc96b561.ctex
979	GENP	350f7a4e-c987-4b43-afcc-68c52b9ccbac	characters/Player/Diddy_Kong/effects/jetpack_fx/Level_Intro/Smoke_Column_01_01.350f7a4e-c987-4b43-afcc-68c52b9ccbac.gpsys
126912	CSMP	b5bed1b2-7176-4225-acc4-832396634f00	audio/Players/Diddy/Vox/Diddy_Vox_Fidget_Sing.b5bed1b2-7176-4225-acc4-832396634f00.csmp
256	CAUD	1bcce00f-bffd-4ab8-98d5-699996d260be	audio/Players/Diddy/Vox/Diddy_Vox_Fidget_Sing.1bcce00f-bffd-4ab8-98d5-699996d260be.caud
1762	CAUD	3c900f28-5207-4cde-b2ac-6c9b8ca26251	audio/Players/Diddy/Footsteps/Diddy_Burnout_Snow.3c900f28-5207-4cde-b2ac-6c9b8ca26251.caud
13512	CSMP	799662cb-7e47-4231-8c7a-5b302c5b2628	audio/Players/Diddy/Vox/DD_JumpBounceHigh_Excited_Major_01+8.799662cb-7e47-4231-8c7a-5b302c5b2628.csmp
11464	CSMP	f06bc561-02e3-4eff-8d10-8bc229d38b64	audio/Players/Diddy/Vox/DD_JumpBounceHigh_Excited_Major_b_03+8.f06bc561-02e3-4eff-8d10-8bc229d38b64.csmp
455	CAUD	1eb770aa-0987-4ad8-9745-6d97d5198ee8	audio/Players/Diddy/Vox/Diddy_Vox_Bounce_High.1eb770aa-0987-4ad8-9745-6d97d5198ee8.caud
1066	CAUD	58c7c098-dabc-48da-a3b6-6dada8afdb38	audio/Players/Diddy/Cinematics/Level_End/Diddy_Level_End_Kick_Controller.58c7c098-dabc-48da-a3b6-6dada8afdb38.caud
453	CAUD	dbd1dbd1-dbea-44c6-a44b-73d72feba5c4	audio/Players/Diddy/Footsteps/Diddy_Step_Dirt_Jog.dbd1dbd1-dbea-44c6-a44b-73d72feba5c4.caud
27384	CSMP	fa41ae99-371a-49ee-9792-d5bdafdf1240	audio/Players/DK/Swimming/DK_Swim_Breaststroke_06.fa41ae99-371a-49ee-9792-d5bdafdf1240.csmp
1248	CAUD	0b377b07-10ce-44c8-9a87-7400d93cadd7	audio/Players/Diddy/Swimming/Diddy_Swim_Generic.0b377b07-10ce-44c8-9a87-7400d93cadd7.caud
1116	CAUD	9e107505-f66a-4a7c-8189-74857602804b	audio/Players/Diddy/Footsteps/Diddy_Step_Grass_Run_Hand.9e107505-f66a-4a7c-8189-74857602804b.caud
